GeneSymbol	T.cells	T.cells.1	T.cells.2	T.cells.3	T.cells.4	Circulating.NK.NKT	Circulating.NK.NKT.1	Circulating.NK.NKT.2	Circulating.NK.NKT.3	Circulating.NK.NKT.4	Mono.mono.derived.cells	Mono.mono.derived.cells.1	Mono.mono.derived.cells.2	Mono.mono.derived.cells.3	Mono.mono.derived.cells.4	Resident.NK	Resident.NK.1	Resident.NK.2	Resident.NK.3	Resident.NK.4	cDC2s	cDC2s.1	cDC2s.2	cDC2s.3	cDC2s.4	Neutrophils	Neutrophils.1	Neutrophils.2	Neutrophils.3	Neutrophils.4	Basophils	Basophils.1	Basophils.2	Basophils.3	Basophils.4	Macrophages	Macrophages.1	Macrophages.2	Macrophages.3	Macrophages.4	cDC1s	cDC1s.1	cDC1s.2	cDC1s.3	cDC1s.4	Plasma.cells	Plasma.cells.1	Plasma.cells.2	Plasma.cells.3	Plasma.cells.4	B.cells	B.cells.1	B.cells.2	B.cells.3	B.cells.4	pDCs	pDCs.1	pDCs.2	pDCs.3	pDCs.4	Mig	Mig.1	Mig.2	Mig.3	Mig.4
NANOS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC2D1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PODNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCAF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.19654296797	103.738412035791	27.6366895438063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RLN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB.55O6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL27RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.8470252207499	70.6539458320354	72.3138391411157	61.4616528931331	66.3130086071027	32.951112927612	55.5172815886592	52.2198661954404	62.736256800504	47.566955451667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PALM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa.mir.1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKACA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB.55O6.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASF1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB.55O6.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.084908171413	0	0
LPHN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD.2189E23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD.2189E23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC.548K16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC.548K16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD97	269.788016519861	270.037434063372	275.430275832894	264.841666307282	254.44463540653	256.304983272823	270.913745282868	292.92123537555	278.854798421441	281.23013638741	138.621691246801	129.97860528728	138.603801960638	120.245920113953	128.827594791579	345.996561462341	310.7112397923	386.834737474916	325.902991202504	346.393130723544	78.1450856383128	87.380350239978	73.2156576026019	54.9892028767552	69.7207063551962	469.7026185965	621.938706259359	620.575380822977	607.67288003687	524.834637873969	0	0	0	0	0	131.128511609385	119.728993796473	101.247959357418	132.817261971996	140.872629870482	0	0	0	0	0	22.9433560761863	67.9128728383015	68.6192733959574	39.341605462908	38.5401551852042	32.1277180020602	70.9633022726902	69.3411474791967	64.5692793743358	71.4817146193114	76.5697495046173	65.183102263726	29.2287499706344	60.4428871518939	40.3803346571117	239.949035611239	0	115.767538782125	0	239.949035611239
CTC.548K16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.2174585504189	45.4771833831602	31.9976710221791	52.8156167788471	82.8614659986318	0	0	0	0	0	55.1861104015644	80.4777572028049	49.3024322485933	74.7312943400237	67.2715211477282	54.5885241188631	71.6689951550179	44.6183250108769	65.8934456202182	51.9714258924804	0	0	0	0	0
PKN1	109.585026365985	108.297121505575	108.053577803671	108.209778132615	110.922706514616	185.655053562151	196.108912232151	196.798631144045	201.324046255786	198.55535546275	82.2066708375737	83.9936933789624	87.2133952667114	87.935006614086	89.4632731281179	167.878186915915	143.868576178737	131.184940044157	148.548070294394	174.843309309901	54.4130967235591	60.9900599395751	33.5150087604316	30.6133905169408	53.2954862739323	0	0	0	0	0	72.2693382120169	81.6256832602124	0	82.7998268288919	16.9240469387796	44.0758567039086	43.075400579375	56.7299160342389	57.6690634388017	39.1397586468361	46.1059137988842	20.1729633211306	63.2107751865246	35.2730480751955	48.8392251382371	67.7325809393478	55.1964745520159	44.5300028686711	37.0290861398178	14.8002575653422	78.7824687635721	65.6092883041224	105.884050133356	64.2937622170556	71.8347349013571	26.9901718716331	22.2633439453308	62.4056695384958	51.942648155509	51.4630922639547	0	0	0	0	0
PTGER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIPC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB1	473.885586335986	497.198792544308	486.068065493623	488.29375164057	472.711108476775	274.453236978398	227.746837214628	288.999814307995	288.4589008418	230.499745770839	310.307419391859	329.959775165178	256.23668360227	351.553687812354	324.309586337576	295.317506711072	347.638999359786	379.200240834624	249.605569310901	388.838511772703	252.298752840688	316.466663455494	278.410722935933	296.983095100221	308.11344301534	260.312025412492	262.481007815627	192.813297538277	278.09792997417	274.211654571052	412.83553335763	79.1954965431834	0	80.3346831229529	0	141.422381292285	141.556183194509	158.881145469233	174.741622465704	172.014049037272	200.543961334178	97.5589570884205	120.565429128636	96.5666431160253	74.3177586355428	365.772291086914	231.436086829008	84.5132050180585	178.310308457005	247.792446389727	85.7313664400246	355.78907264765	128.332068442031	204.40269514214	163.194520901334	450.660733310353	112.937366657664	424.821028822802	304.893709721005	330.871541749421	180.57013887114	0	115.767538782125	0	180.57013887114
TECR	143.132920140789	137.276232576264	127.795705094626	131.934392292457	141.878325850434	157.851800033145	138.144435793648	148.645474856096	123.560856636895	141.566504724746	56.3503941784074	59.9863729269457	65.3515211694722	60.7401222499878	58.0914496912807	86.4277660659635	93.6250503890104	118.936562638394	100.014734597804	95.68837939778	92.0608017068934	76.7627501518323	64.9546566429556	89.3617565843998	80.4507927955205	0	0	0	0	0	0	0	0	0	0	143.990981080485	131.677520464287	130.344685032378	133.606641138563	127.469638267167	81.4116740066263	100.972456993727	117.059335197348	86.4741190547942	118.994679656115	230.649285032515	202.980171622032	248.138243311411	193.831235140092	187.683942720605	86.1864678511118	57.8723892383578	73.056866362256	66.6989806705545	60.3095487828371	71.9507215258238	95.85442857449	68.7244307990546	78.3178091407639	66.5073076401873	0	0	0	0	0
NDUFB7	152.908425900802	166.650364009996	162.413701398015	168.308775923069	165.980682863536	278.413195163771	307.604402026442	285.550521279048	282.231250394988	275.274374061656	194.030771512682	201.236463685409	202.084544523589	205.686199711175	196.034694168885	161.2377347589	144.491508213032	134.14919416712	151.467639369527	153.41061559353	176.718225582772	179.210214887322	152.820112486878	168.825053459239	140.96121233616	160.923431459222	198.570953741879	122.294160741291	151.391614814751	228.580233836727	89.1479486916232	0	27.3652174643498	27.5089079839317	61.4847834213655	169.663335155923	140.805945756996	183.426745902504	149.117514822303	173.02446216099	95.73753833864	111.467268749571	74.2145816154032	62.0574151011152	92.9349305062431	346.202543736835	313.138424207402	352.843880140063	357.528749732029	314.696340458881	77.1252596496578	63.3336645493007	44.6164005795722	79.349478701705	84.8939792269589	158.384561870855	203.815522041326	185.732104652922	217.182123417966	158.401697526862	0	107.066381156317	0	107.066381156317	0
CLEC17A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC090427.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMR2	0	0	0	0	0	0	0	0	0	0	89.0845289729604	100.699357723797	103.133689148907	92.4797174736239	92.4404262932615	0	0	0	0	0	57.9004509481046	54.5976101566829	60.1344759665668	64.8240380961345	46.2425258451658	0	0	0	0	0	0	0	0	0	0	54.9774572504101	66.3536893737557	58.1228693968891	56.441156019542	40.6334408251863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC1A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYDE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILVBL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004257.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD4	80.6632447485651	81.1065481790137	81.5919964861159	77.1730842777097	84.8989900140645	67.0252845774584	75.3036426116038	72.3408910855292	69.305385010778	56.1973806908491	56.0441885749879	56.9610129210376	57.5486648942976	56.9829847726082	49.9337459945333	85.3411464341337	76.6548865986665	69.0759777432606	67.7230741209291	91.2980043868688	57.0536196044018	50.5790502935865	48.8018308753007	51.537563601866	59.3559983971026	0	0	0	0	0	310.624807883733	255.803920630587	258.128137884248	259.483528766838	311.460995875553	74.9600001775881	100.925540615716	59.8872064549879	79.3956933981819	83.9452225078256	19.8676488024273	36.511099276554	21.7053431679734	35.0708786293936	28.2021498910204	101.151176128668	105.422216351426	84.7492056400007	108.209023867279	55.7806593124856	0	0	0	0	0	70.7605072536475	32.8988668970091	82.3124077285465	64.2484997643019	114.255810752378	0	0	133.084908171413	0	0
LLNLR.246C6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP8L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WIZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASAL3	124.601368699798	115.130101896847	135.500535792442	129.203330629227	113.177628972724	125.698746488874	134.968196903032	130.903781804741	121.762970662437	119.604473624034	0	0	0	0	0	129.701928083948	138.497356119507	131.010717667393	119.89760725057	116.671483947527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.8504898012594	34.8474908748307	63.2578620220532	55.0489334580005	44.061809605785	0	0	0	0	0
PGLYRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.5000933208643	18.5379828838869	27.2609606287391	43.4969250567283	39.5583420716423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AD000091.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.322511778961	376.210397528913	331.997014875429	265.161190786195	343.298224917017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LLNLR.249E10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004510.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD.2231E14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPM4	69.1108644750413	73.615589639151	75.8711275537229	72.5240897719588	74.6733898687763	68.495824515196	94.6703667977204	82.0197514420094	79.8291019808534	74.2196125688875	172.608003069268	180.479182166348	164.046367020262	160.26245809103	172.977973743066	128.607691418012	105.282281465105	151.513309132654	139.2267290722	106.546994326886	198.021156118706	165.429908299848	150.558502955166	172.755175903731	161.514493386451	345.707663260231	298.81941649044	295.840850759847	344.979054609167	324.903931291188	106.026559171229	81.6256832602124	75.8313255036201	159.029330880751	50.7721408163389	67.8380091224875	78.1671658076898	91.5301940627058	83.7538014823096	84.6485437387238	259.514860388225	210.780749765397	316.876239916508	323.288044551044	240.551677039772	170.564686091939	159.761951718008	190.936567957257	155.686169904334	142.441157071405	84.52389154871	89.4813524160579	64.4974771608409	63.5650607385575	63.5096723645513	163.269742757477	134.043393125283	130.292874344056	70.7981215001226	150.945679944313	296.894483700493	107.066381156317	266.169816342827	107.066381156317	296.894483700493
CTD.2231E14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB8A	88.0761771099631	95.1261696274848	94.3656585646579	88.6831517418209	87.9771748622196	96.323731938957	106.203567666675	91.5725103853025	105.761417642618	111.780138627659	62.7802899104019	63.0395828897309	66.8539860769903	69.0989000752244	69.2329442262591	115.470375853438	81.936367508494	107.439458836306	118.715442215873	106.294926907715	69.7691751279444	67.8153142884213	40.7684040186965	42.2530634666	54.4793399639945	0	0	0	0	0	0	0	0	0	0	71.4494397608306	67.6930372673187	74.5951718129461	77.4595845793163	90.8500159303186	66.7352841309627	53.2585017961842	62.4801309817608	66.0978026681852	52.2806920827583	64.7042230832567	51.8923562549224	48.0416766821667	89.0477932283449	75.2531879604471	108.297348462921	81.9384705845843	90.5899503672909	100.043131353754	87.3912540028649	131.822191513289	101.800116911769	109.601616770686	142.199720955616	169.542255612747	59.3788967400986	214.132762312634	0	214.132762312634	59.3788967400986
CTD.2231E14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
